postal_code,city,state,state_code,extra,county,latitude,longitude,radiation
55411,Bingen am Rhein,Rheinland-Pfalz,RP,,Landkreis Mainz-Bingen,49.9667,7.8992,1259.0
6184,Gröbers,Sachsen-Anhalt,ST,,Saalekreis,51.4305,12.1162,1259.0
6110,Halle,Sachsen-Anhalt,ST,,Kreisfreie Stadt Halle,51.4701,11.9675,1259.0
6184,Dieskau,Sachsen-Anhalt,ST,,Saalekreis,51.4355,12.0404,1259.0
6184,Schkopau Ermlitz,Sachsen-Anhalt,ST,,Saalekreis,51.3833,12.1667,1259.0
55481,Maitzborn,Rheinland-Pfalz,RP,,Rhein-Hunsrück-Kreis,49.9333,7.4333,1259.0
91281,Kirchenthumbach,Bayern,BY,Upper Palatinate,Landkreis Neustadt an der Waldnaab,49.7487,11.7254,1259.0
55624,Schwerbach,Rheinland-Pfalz,RP,,Landkreis Birkenfeld,49.9,7.35,1259.0
7751,Milda,Thüringen,TH,,Saale-Holzland-Kreis,50.8559,11.4635,1259.0
6179,Zappendorf,Sachsen-Anhalt,ST,,Saalekreis,51.5102,11.7951,1259.0
6122,Halle,Sachsen-Anhalt,ST,,Kreisfreie Stadt Halle,51.4804,11.9215,1259.0
76596,Forbach,Baden-Württemberg,BW,Karlsruhe Region,Rastatt,48.6833,8.35,1259.0
54497,Morbach,Rheinland-Pfalz,RP,,Landkreis Bernkastel-Wittlich,49.8077,7.1271,1259.0
6231,Nempitz,Sachsen-Anhalt,ST,,Saalekreis,51.2925,12.1467,1259.0
54646,Bettingen,Rheinland-Pfalz,RP,,Eifelkreis Bitburg-Prüm,49.9421,6.4016,1259.0
7607,Hainspitz,Thüringen,TH,,Saale-Holzland-Kreis,50.9611,11.838,1259.0
7751,Großlöbichau,Thüringen,TH,,Saale-Holzland-Kreis,50.928,11.6801,1259.0
92546,Schmidgaden,Bayern,BY,Upper Palatinate,Landkreis Schwandorf,49.4234,12.0925,1259.0
95473,Creußen,Bayern,BY,Upper Franconia,Landkreis Bayreuth,49.845,11.6268,1259.0
6184,Schkopau Röglitz,Sachsen-Anhalt,ST,,Saalekreis,51.4,12.1333,1259.0
55624,Gösenroth,Rheinland-Pfalz,RP,,Landkreis Birkenfeld,49.8833,7.3333,1259.0
55471,Ravengiersburg,Rheinland-Pfalz,RP,,Rhein-Hunsrück-Kreis,49.9333,7.4833,1259.0
4420,Großlehna,Sachsen,SN,,Landkreis Leipzig,51.3069,12.1719,1259.0
97711,Maßbach,Bayern,BY,Regierungsbezirk Unterfranken,Landkreis Bad Kissingen,50.1832,10.2752,1259.0
4617,Rositz,Thüringen,TH,,Altenburger Land,51.0173,12.3635,1259.0
6317,Lüttchendorf,Sachsen-Anhalt,ST,,Mansfeld-Südharz,51.5019,11.6271,1258.0
6112,Halle,Sachsen-Anhalt,ST,,Kreisfreie Stadt Halle,51.4753,11.9973,1258.0
6556,Schönewerda,Thüringen,TH,,Kyffhäuserkreis,51.3235,11.3662,1258.0
6120,Lieskau,Sachsen-Anhalt,ST,,Saalekreis,51.504,11.8621,1258.0
6295,Rothenschirmbach,Sachsen-Anhalt,ST,,Mansfeld-Südharz,51.4557,11.5472,1258.0
6116,Halle,Sachsen-Anhalt,ST,,Kreisfreie Stadt Halle,51.4862,12.0283,1258.0
4626,Nöbdenitz,Thüringen,TH,,Altenburger Land,50.8667,12.2833,1258.0
7745,Jena,Thüringen,TH,,"Jena, Stadt",50.8933,11.5847,1258.0
6124,Halle,Sachsen-Anhalt,ST,,Kreisfreie Stadt Halle,51.4796,11.937,1258.0
7613,Rauda,Thüringen,TH,,Saale-Holzland-Kreis,50.9528,11.9425,1258.0
52445,Titz,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,Düren,51.0062,6.4248,1258.0
6184,Dölbau,Sachsen-Anhalt,ST,,Saalekreis,51.467,12.0573,1258.0
52428,Jülich,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,Düren,50.9215,6.3627,1258.0
6188,Queis,Sachsen-Anhalt,ST,,Saalekreis,51.4763,12.1346,1258.0
7616,Serba,Thüringen,TH,,Saale-Holzland-Kreis,50.95,11.8167,1258.0
55487,Dill,Rheinland-Pfalz,RP,,Rhein-Hunsrück-Kreis,49.9167,7.35,1258.0
7616,Bürgel,Thüringen,TH,,Saale-Holzland-Kreis,50.9422,11.7564,1258.0
7613,Seifartsdorf,Thüringen,TH,,Saale-Holzland-Kreis,50.9445,11.9544,1258.0
6571,Nausitz,Thüringen,TH,,Kyffhäuserkreis,51.3167,11.3333,1258.0
6179,Schochwitz,Sachsen-Anhalt,ST,,Saalekreis,51.5317,11.7549,1258.0
7747,Jena,Thüringen,TH,,"Jena, Stadt",50.8899,11.6086,1258.0
69509,Mörlenbach,Hessen,HE,Regierungsbezirk Darmstadt,Bergstraße,49.5992,8.7347,1258.0
65479,Raunheim,Hessen,HE,Regierungsbezirk Darmstadt,Groß-Gerau,50.0132,8.4525,1258.0
6254,Kötschlitz,Sachsen-Anhalt,ST,,Saalekreis,51.3551,12.171,1258.0
6254,Horburg-Maßlau,Sachsen-Anhalt,ST,,Saalekreis,51.3667,12.175,1258.0
6126,Halle,Sachsen-Anhalt,ST,,Kreisfreie Stadt Halle,51.5,12.0,1258.0
6108,Halle,Sachsen-Anhalt,ST,,Kreisfreie Stadt Halle,51.483,11.972,1258.0
4626,Posterstein,Thüringen,TH,,Altenburger Land,50.8667,12.2667,1258.0
95448,Bayreuth,Bayern,BY,Upper Franconia,Bayreuth,49.9474,11.5993,1258.0
4603,Saara,Thüringen,TH,,Altenburger Land,50.9328,12.421,1258.0
99713,Abtsbessingen,Thüringen,TH,,Kyffhäuserkreis,51.2614,10.7628,1258.0
99713,Bellstedt,Thüringen,TH,,Kyffhäuserkreis,51.2667,10.7833,1258.0
55442,Daxweiler,Rheinland-Pfalz,RP,,Landkreis Bad Kreuznach,49.9667,7.75,1258.0
55262,Heidesheim am Rhein,Rheinland-Pfalz,RP,,Landkreis Mainz-Bingen,50.0,8.1261,1258.0
99867,Gotha,Thüringen,TH,,Landkreis Gotha,50.9482,10.7019,1258.0
92271,Freihung,Bayern,BY,Upper Palatinate,Amberg-Sulzbach,49.6213,11.9082,1258.0
54647,Dudeldorf,Rheinland-Pfalz,RP,,Eifelkreis Bitburg-Prüm,49.9749,6.6372,1258.0
92551,Stulln,Bayern,BY,Upper Palatinate,Landkreis Schwandorf,49.4167,12.1333,1258.0
97633,Höchheim,Bayern,BY,Regierungsbezirk Unterfranken,Landkreis Rhön-Grabfeld,50.3667,10.45,1258.0
4435,Schkeuditz,Sachsen,SN,,Landkreis Nordsachsen,51.3968,12.2214,1258.0
94375,Stallwang,Bayern,BY,Lower Bavaria,Landkreis Straubing-Bogen,49.051,12.655,1258.0
97834,Birkenfeld,Bayern,BY,Regierungsbezirk Unterfranken,Main-Spessart,49.8586,9.6956,1258.0
99947,Neunheilingen,Thüringen,TH,,Unstrut-Hainich-Kreis,51.1924,10.6753,1258.0
4509,Wiedemar,Sachsen,SN,,Landkreis Nordsachsen,51.4667,12.2,1258.0
93455,Traitsching,Bayern,BY,Upper Palatinate,Cham,49.15,12.65,1258.0
54518,Bruch,Rheinland-Pfalz,RP,,Landkreis Bernkastel-Wittlich,49.9569,6.7817,1258.0
93489,Schorndorf,Bayern,BY,Upper Palatinate,Cham,49.1604,12.5932,1258.0
54518,Bergweiler,Rheinland-Pfalz,RP,,Landkreis Bernkastel-Wittlich,49.9667,6.8167,1258.0
97535,Wasserlosen,Bayern,BY,Regierungsbezirk Unterfranken,Landkreis Schweinfurt,50.0948,10.0302,1258.0
94142,Fürsteneck,Bayern,BY,Lower Bavaria,Freyung-Grafenau,48.7167,13.4667,1258.0
4539,Groitzsch,Sachsen,SN,,Landkreis Leipzig,51.1554,12.2828,1258.0
98646,Gleichamberg,Thüringen,TH,,Landkreis Hildburghausen,50.3707,10.5982,1257.0
6188,Hohenthurm,Sachsen-Anhalt,ST,,Saalekreis,51.5181,12.0975,1257.0
97633,Saal an der Saale,Bayern,BY,Regierungsbezirk Unterfranken,Landkreis Rhön-Grabfeld,50.3167,10.3577,1257.0
6198,Salzmünde,Sachsen-Anhalt,ST,,Saalekreis,51.5266,11.8265,1257.0
6198,Fienstedt,Sachsen-Anhalt,ST,,Saalekreis,51.5532,11.7872,1257.0
99448,Nauendorf,Thüringen,TH,,Weimarer Land,50.8945,11.1811,1257.0
55481,Kirchberg,Rheinland-Pfalz,RP,,Rhein-Hunsrück-Kreis,49.944,7.407,1257.0
6198,Beesenstedt,Sachsen-Anhalt,ST,,Saalekreis,51.5683,11.7332,1257.0
6188,Peißen,Sachsen-Anhalt,ST,,Saalekreis,51.5027,12.0574,1257.0
99438,Bad Berka,Thüringen,TH,,Weimarer Land,50.8998,11.2825,1257.0
6188,Reußen,Sachsen-Anhalt,ST,,Saalekreis,51.5011,12.1304,1257.0
4420,Markranstädt,Sachsen,SN,,Landkreis Leipzig,51.3015,12.2202,1257.0
55481,Rödern,Rheinland-Pfalz,RP,,Rhein-Hunsrück-Kreis,49.95,7.45,1257.0
97837,Erlenbach bei Marktheidenfeld,Bayern,BY,Regierungsbezirk Unterfranken,Main-Spessart,49.8193,9.6273,1257.0
6118,Halle,Sachsen-Anhalt,ST,,Kreisfreie Stadt Halle,51.5175,11.971,1257.0
93199,Zell,Bayern,BY,Upper Palatinate,Cham,49.1444,12.4141,1257.0
6114,Halle,Sachsen-Anhalt,ST,,Kreisfreie Stadt Halle,51.5034,11.9622,1257.0
54470,Lieser,Rheinland-Pfalz,RP,,Landkreis Bernkastel-Wittlich,49.9167,7.0167,1257.0
6120,Halle,Sachsen-Anhalt,ST,,Kreisfreie Stadt Halle,51.5124,11.9055,1257.0
6188,Braschwitz,Sachsen-Anhalt,ST,,Saalekreis,51.5228,12.0587,1257.0
99334,Kirchheim,Thüringen,TH,,Ilm-Kreis,50.8833,11.0167,1257.0
94359,Loitzendorf,Bayern,BY,Lower Bavaria,Landkreis Straubing-Bogen,49.0846,12.6559,1257.0
54486,Mülheim,Rheinland-Pfalz,RP,,Landkreis Bernkastel-Wittlich,49.9125,7.0195,1257.0
54484,Maring-Noviand,Rheinland-Pfalz,RP,,Landkreis Bernkastel-Wittlich,49.9333,7.0,1257.0
54518,Altrich,Rheinland-Pfalz,RP,,Landkreis Bernkastel-Wittlich,49.957,6.9122,1257.0
54518,Platten,Rheinland-Pfalz,RP,,Landkreis Bernkastel-Wittlich,49.9516,6.9531,1257.0
54472,Monzelfeld,Rheinland-Pfalz,RP,,Landkreis Bernkastel-Wittlich,49.8924,7.0732,1257.0
55499,Riesweiler,Rheinland-Pfalz,RP,,Rhein-Hunsrück-Kreis,49.959,7.5567,1257.0
54634,Bitburg,Rheinland-Pfalz,RP,,Eifelkreis Bitburg-Prüm,49.9679,6.5273,1257.0
4610,Wintersdorf,Thüringen,TH,,Altenburger Land,51.0532,12.3545,1257.0
4610,Meuselwitz,Thüringen,TH,,Altenburger Land,51.0565,12.3509,1257.0
65366,Geisenheim,Hessen,HE,Regierungsbezirk Darmstadt,Rheingau-Taunus-Kreis,49.9847,7.9684,1257.0
4600,Altenburg,Thüringen,TH,,Altenburger Land,50.9876,12.4368,1257.0
55487,Laufersweiler,Rheinland-Pfalz,RP,,Rhein-Hunsrück-Kreis,49.8965,7.305,1257.0
97517,Rannungen,Bayern,BY,Regierungsbezirk Unterfranken,Landkreis Bad Kissingen,50.1654,10.2048,1257.0
64668,Rimbach,Hessen,HE,Regierungsbezirk Darmstadt,Bergstraße,49.625,8.7631,1257.0
54646,Olsdorf,Rheinland-Pfalz,RP,,Eifelkreis Bitburg-Prüm,49.9535,6.3822,1257.0
64385,Reichelsheim,Hessen,HE,Regierungsbezirk Darmstadt,Odenwaldkreis,49.7121,8.839,1257.0
55483,Krummenau,Rheinland-Pfalz,RP,,Landkreis Birkenfeld,49.8833,7.2667,1257.0
6295,Dederstedt,Sachsen-Anhalt,ST,,Mansfeld-Südharz,51.5445,11.6894,1257.0
55444,Seibersbach,Rheinland-Pfalz,RP,,Landkreis Bad Kreuznach,49.9667,7.7167,1257.0
55469,Oppertshausen,Rheinland-Pfalz,RP,,Rhein-Hunsrück-Kreis,49.95,7.4667,1257.0
55469,Belgweiler,Rheinland-Pfalz,RP,,Rhein-Hunsrück-Kreis,49.95,7.4833,1257.0
55469,Schönborn,Rheinland-Pfalz,RP,,Rhein-Hunsrück-Kreis,49.95,7.4667,1257.0
95473,Prebitz,Bayern,BY,Upper Franconia,Landkreis Bayreuth,49.8333,11.6833,1257.0
55469,Holzbach,Rheinland-Pfalz,RP,,Rhein-Hunsrück-Kreis,49.95,7.5333,1257.0
4626,Vollmershain,Thüringen,TH,,Altenburger Land,50.85,12.3,1257.0
99438,Tonndorf,Thüringen,TH,,Weimarer Land,50.889,11.2037,1257.0
4639,Gößnitz,Thüringen,TH,,Altenburger Land,50.889,12.4329,1257.0
50189,Elsdorf,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,Rhein-Erft-Kreis,50.9374,6.5683,1257.0
96268,Mitwitz,Bayern,BY,Upper Franconia,Landkreis Kronach,50.2511,11.2082,1257.0
74869,Schwarzach,Baden-Württemberg,BW,Karlsruhe Region,Neckar-Odenwald-Kreis,49.3711,8.9832,1257.0
7580,Paitzdorf,Thüringen,TH,,Landkreis Greiz,50.85,12.2167,1257.0
6571,Gehofen,Thüringen,TH,,Kyffhäuserkreis,51.3227,11.32,1257.0
4626,Thonhausen,Thüringen,TH,,Altenburger Land,50.8333,12.3167,1256.0
64753,Brombachtal,Hessen,HE,Regierungsbezirk Darmstadt,Odenwaldkreis,49.7325,8.9622,1256.0
7554,Korbußen,Thüringen,TH,,Landkreis Greiz,50.8833,12.1667,1256.0
64846,Groß-Zimmern,Hessen,HE,Regierungsbezirk Darmstadt,Darmstadt-Dieburg,49.8758,8.8344,1256.0
7646,Albersdorf,Thüringen,TH,,Saale-Holzland-Kreis,50.9033,11.773,1256.0
7646,Scheiditz,Thüringen,TH,,Saale-Holzland-Kreis,50.9052,11.7543,1256.0
94362,Neukirchen,Bayern,BY,Lower Bavaria,Landkreis Straubing-Bogen,48.9751,12.7555,1256.0
74722,Buchen (Odenwald),Baden-Württemberg,BW,Karlsruhe Region,Neckar-Odenwald-Kreis,49.52,9.324,1256.0
6295,Hedersleben,Sachsen-Anhalt,ST,,Mansfeld-Südharz,51.5489,11.6498,1256.0
7646,Schöngleina,Thüringen,TH,,Saale-Holzland-Kreis,50.9075,11.7238,1256.0
94357,Konzell,Bayern,BY,Lower Bavaria,Landkreis Straubing-Bogen,49.0724,12.7111,1256.0
6198,Döblitz,Sachsen-Anhalt,ST,,Saalekreis,51.5569,11.8294,1256.0
87561,Oberstdorf,Bayern,BY,Swabia,Landkreis Oberallgäu,47.4072,10.2794,1256.0
6198,Gimritz,Sachsen-Anhalt,ST,,Saalekreis,51.5664,11.8682,1256.0
7646,Waldeck,Thüringen,TH,,Saale-Holzland-Kreis,50.9167,11.7833,1256.0
99947,Schönstedt,Thüringen,TH,,Unstrut-Hainich-Kreis,51.12,10.5774,1256.0
94541,Grattersdorf,Bayern,BY,Lower Bavaria,Landkreis Deggendorf,48.8036,13.1537,1256.0
99947,Bothenheilingen,Thüringen,TH,,Unstrut-Hainich-Kreis,51.1833,10.6167,1256.0
92655,Grafenwöhr,Bayern,BY,Upper Palatinate,Landkreis Neustadt an der Waldnaab,49.6989,11.8675,1256.0
55483,Horbruch,Rheinland-Pfalz,RP,,Landkreis Birkenfeld,49.8833,7.2333,1256.0
55469,Nannhausen,Rheinland-Pfalz,RP,,Rhein-Hunsrück-Kreis,49.9667,7.4833,1256.0
54636,Hüttingen an der Kyll,Rheinland-Pfalz,RP,,Eifelkreis Bitburg-Prüm,49.9667,6.5833,1256.0
97855,Triefenstein,Bayern,BY,Regierungsbezirk Unterfranken,Main-Spessart,49.8006,9.6067,1256.0
96369,Weißenbrunn,Bayern,BY,Upper Franconia,Landkreis Kronach,50.2,11.35,1256.0
50181,Bedburg,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,Rhein-Erft-Kreis,50.9926,6.5713,1256.0
54472,Kommen,Rheinland-Pfalz,RP,,Landkreis Bernkastel-Wittlich,49.8833,7.1333,1256.0
92436,Bruck in der Oberpfalz,Bayern,BY,Upper Palatinate,Landkreis Schwandorf,49.2493,12.3071,1256.0
92439,Bodenwöhr,Bayern,BY,Upper Palatinate,Landkreis Schwandorf,49.2708,12.3015,1256.0
4613,Lucka,Thüringen,TH,,Altenburger Land,51.0973,12.3334,1256.0
6295,Bischofrode,Sachsen-Anhalt,ST,,Mansfeld-Südharz,51.4866,11.5316,1256.0
6295,Osterhausen,Sachsen-Anhalt,ST,,Mansfeld-Südharz,51.4542,11.5046,1256.0
6198,Brachwitz,Sachsen-Anhalt,ST,,Saalekreis,51.5371,11.8688,1256.0
6556,Heygendorf,Thüringen,TH,,Kyffhäuserkreis,51.3514,11.3615,1256.0
52499,Baesweiler,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,Städteregion Aachen,50.9096,6.1887,1256.0
8396,Oberwiera,Sachsen,SN,,Zwickau,50.8833,12.5,1256.0
55496,Argenthal,Rheinland-Pfalz,RP,,Rhein-Hunsrück-Kreis,49.9667,7.6,1256.0
6188,Oppin,Sachsen-Anhalt,ST,,Saalekreis,51.5514,12.0327,1256.0
96472,Rödental,Bayern,BY,Upper Franconia,Landkreis Coburg,50.2952,11.0412,1256.0
99444,Blankenhain,Thüringen,TH,,Weimarer Land,50.8599,11.3439,1256.0
96476,Bad Rodach,Bayern,BY,Upper Franconia,Landkreis Coburg,50.3333,10.7833,1256.0
92548,Schwarzach bei Nabburg,Bayern,BY,Upper Palatinate,Landkreis Schwandorf,49.4105,12.2274,1256.0
6188,Sietzsch,Sachsen-Anhalt,ST,,Saalekreis,51.4898,12.1778,1256.0
6188,Niemberg,Sachsen-Anhalt,ST,,Saalekreis,51.5504,12.0909,1256.0
7613,Silbitz,Thüringen,TH,,Saale-Holzland-Kreis,50.95,12.0,1256.0
6188,Landsberg,Sachsen-Anhalt,ST,,Saalekreis,51.5275,12.1014,1256.0
4178,Burghausen,Sachsen,SN,,Kreisfreie Stadt Leipzig,51.3566,12.2643,1256.0
95499,Harsdorf,Bayern,BY,Upper Franconia,Landkreis Kulmbach,50.0333,11.5667,1256.0
4626,Heukewalde,Thüringen,TH,,Altenburger Land,50.8333,12.2667,1256.0
95517,Emtmannsberg,Bayern,BY,Upper Franconia,Landkreis Bayreuth,49.8923,11.6447,1256.0
4626,Jonaswalde,Thüringen,TH,,Altenburger Land,50.8333,12.3,1256.0
6193,Morl,Sachsen-Anhalt,ST,,Saalekreis,51.5527,11.9214,1256.0
54675,Hüttingen,Rheinland-Pfalz,RP,,Eifelkreis Bitburg-Prüm,49.9304,6.2971,1256.0
95519,Schlammersdorf,Bayern,BY,Upper Palatinate,Landkreis Neustadt an der Waldnaab,49.8,11.7333,1256.0
52441,Linnich,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,Düren,50.98,6.2705,1256.0
6193,Sennewitz,Sachsen-Anhalt,ST,,Saalekreis,51.5433,11.9522,1256.0
7639,Tautenhain,Thüringen,TH,,Saale-Holzland-Kreis,50.9247,11.9194,1256.0
6193,Petersberg,Sachsen-Anhalt,ST,,Saalekreis,51.5965,11.9533,1256.0
65385,Rüdesheim am Rhein,Hessen,HE,Regierungsbezirk Darmstadt,Rheingau-Taunus-Kreis,49.9821,7.9296,1256.0
7586,Caaschwitz,Thüringen,TH,,Landkreis Greiz,50.95,12.0,1256.0
6193,Gutenberg,Sachsen-Anhalt,ST,,Saalekreis,51.5471,11.9718,1256.0
52457,Aldenhoven,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,Düren,50.9,6.2833,1256.0
52382,Niederzier,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,Düren,50.8833,6.4667,1256.0
6295,Unterrißdorf,Sachsen-Anhalt,ST,,Mansfeld-Südharz,51.5186,11.5977,1255.0
98646,Straufhain,Thüringen,TH,,Landkreis Hildburghausen,50.3583,10.7042,1255.0
55120,Mainz,Rheinland-Pfalz,RP,,"Mainz, kreisfreie Stadt",50.0196,8.2321,1255.0
97618,Wülfershausen an der Saale,Bayern,BY,Regierungsbezirk Unterfranken,Landkreis Rhön-Grabfeld,50.3333,10.3433,1255.0
6295,Burgsdorf,Sachsen-Anhalt,ST,,Mansfeld-Südharz,51.5769,11.6507,1255.0
6193,Wallwitz,Sachsen-Anhalt,ST,,Saalekreis,51.5803,11.9289,1255.0
93189,Reichenbach,Bayern,BY,Upper Palatinate,Cham,49.1833,12.35,1255.0
93426,Roding,Bayern,BY,Upper Palatinate,Cham,49.1943,12.5196,1255.0
6193,Teicha,Sachsen-Anhalt,ST,,Saalekreis,51.5589,11.9548,1255.0
4205,Leipzig,Sachsen,SN,,Kreisfreie Stadt Leipzig,51.3209,12.2793,1255.0
6198,Neutz-Lettewitz,Sachsen-Anhalt,ST,,Saalekreis,51.6,11.8833,1255.0
74731,Walldürn,Baden-Württemberg,BW,Karlsruhe Region,Neckar-Odenwald-Kreis,49.5836,9.3664,1255.0
69250,Schönau,Baden-Württemberg,BW,Karlsruhe Region,Rhein-Neckar-Kreis,49.4366,8.8088,1255.0
6193,Nehlitz,Sachsen-Anhalt,ST,,Saalekreis,51.5767,11.9561,1255.0
55469,Ohlweiler,Rheinland-Pfalz,RP,,Rhein-Hunsrück-Kreis,49.9667,7.5,1255.0
4509,Zwochau,Sachsen,SN,,Landkreis Nordsachsen,51.4647,12.2684,1255.0
6198,Wettin,Sachsen-Anhalt,ST,,Saalekreis,51.586,11.8063,1255.0
7546,Gera,Thüringen,TH,,"Gera, Stadt",50.8901,12.1019,1255.0
99713,Rockstedt,Thüringen,TH,,Kyffhäuserkreis,51.2851,10.7618,1255.0
7580,Ronneburg,Thüringen,TH,,Landkreis Greiz,50.8634,12.1867,1255.0
6198,Kloschwitz,Sachsen-Anhalt,ST,,Saalekreis,51.5853,11.756,1255.0
6188,Brachstedt,Sachsen-Anhalt,ST,,Saalekreis,51.5709,12.0513,1255.0
92676,Eschenbach in der Oberpfalz,Bayern,BY,Upper Palatinate,Landkreis Neustadt an der Waldnaab,49.7554,11.8331,1255.0
6188,Spickendorf,Sachsen-Anhalt,ST,,Saalekreis,51.5504,12.1329,1255.0
99334,Ichtershausen,Thüringen,TH,,Ilm-Kreis,50.8784,11.0367,1255.0
99192,Apfelstädt,Thüringen,TH,,Landkreis Gotha,50.9016,10.8898,1255.0
6193,Kütten,Sachsen-Anhalt,ST,,Saalekreis,51.5878,11.9996,1255.0
99707,Seega,Thüringen,TH,,Kyffhäuserkreis,51.3252,11.0345,1255.0
99869,Sonneborn,Thüringen,TH,,Landkreis Gotha,50.9927,10.5917,1255.0
7646,Bobeck,Thüringen,TH,,Saale-Holzland-Kreis,50.9034,11.793,1255.0
92253,Schnaittenbach,Bayern,BY,Upper Palatinate,Amberg-Sulzbach,49.5469,12.0018,1255.0
99947,Issersheilingen,Thüringen,TH,,Unstrut-Hainich-Kreis,51.2,10.65,1255.0
64747,Breuberg,Hessen,HE,Regierungsbezirk Darmstadt,Odenwaldkreis,49.8,9.0667,1255.0
64823,Groß-Umstadt,Hessen,HE,Regierungsbezirk Darmstadt,Darmstadt-Dieburg,49.869,8.9321,1255.0
93499,Zandt,Bayern,BY,Upper Palatinate,Cham,49.15,12.7333,1255.0
55487,Niedersohren,Rheinland-Pfalz,RP,,Rhein-Hunsrück-Kreis,49.9333,7.3333,1255.0
94366,Perasdorf,Bayern,BY,Lower Bavaria,Landkreis Straubing-Bogen,48.95,12.8,1255.0
7639,Bad Klosterlausnitz,Thüringen,TH,,Saale-Holzland-Kreis,50.9167,11.8667,1255.0
52531,Übach-Palenberg,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,Kreis Heinsberg,50.9177,6.1234,1255.0
6556,Bretleben,Thüringen,TH,,Kyffhäuserkreis,51.3333,11.2333,1255.0
52511,Geilenkirchen,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,Kreis Heinsberg,50.9675,6.1176,1255.0
4603,Nobitz,Thüringen,TH,,Altenburger Land,50.9762,12.486,1255.0
6556,Kalbsrieth,Thüringen,TH,,Kyffhäuserkreis,51.3422,11.3403,1255.0
6556,Reinsdorf,Thüringen,TH,,Kyffhäuserkreis,51.3333,11.2667,1255.0
7639,Weißenborn,Thüringen,TH,,Saale-Holzland-Kreis,50.9239,11.8795,1255.0
54634,Metterich,Rheinland-Pfalz,RP,,Eifelkreis Bitburg-Prüm,49.98,6.5894,1255.0
55491,Wahlenau,Rheinland-Pfalz,RP,,Rhein-Hunsrück-Kreis,49.9,7.25,1255.0
55491,Niederweiler,Rheinland-Pfalz,RP,,Rhein-Hunsrück-Kreis,49.9,7.2833,1255.0
99448,Hohenfelden,Thüringen,TH,,Weimarer Land,50.8785,11.1606,1255.0
99994,Marolterode,Thüringen,TH,,Unstrut-Hainich-Kreis,51.2333,10.6833,1255.0
55497,Schnorbach,Rheinland-Pfalz,RP,,Rhein-Hunsrück-Kreis,49.9833,7.6167,1255.0
55497,Ellern,Rheinland-Pfalz,RP,,Rhein-Hunsrück-Kreis,49.9817,7.6438,1255.0
95463,Bindlach,Bayern,BY,Upper Franconia,Landkreis Bayreuth,49.9817,11.6139,1255.0
6542,Winkel,Sachsen-Anhalt,ST,,Mansfeld-Südharz,51.4044,11.4636,1255.0
64658,Fürth,Hessen,HE,Regierungsbezirk Darmstadt,Bergstraße,49.6508,8.7847,1255.0
4209,Leipzig,Sachsen,SN,,Kreisfreie Stadt Leipzig,51.3148,12.2912,1255.0
4617,Treben,Thüringen,TH,,Altenburger Land,51.05,12.4167,1255.0
92507,Nabburg,Bayern,BY,Upper Palatinate,Landkreis Schwandorf,49.4535,12.18,1255.0
54472,Hochscheid,Rheinland-Pfalz,RP,,Landkreis Bernkastel-Wittlich,49.8833,7.2167,1255.0
55483,Hirschfeld,Rheinland-Pfalz,RP,,Rhein-Hunsrück-Kreis,49.8976,7.2419,1255.0
7586,Bad Köstritz,Thüringen,TH,,Landkreis Greiz,50.9303,12.01,1255.0
54675,Lahr,Rheinland-Pfalz,RP,,Eifelkreis Bitburg-Prüm,49.9333,6.2833,1255.0
98630,Milz,Thüringen,TH,,Landkreis Hildburghausen,50.3776,10.5376,1255.0
55483,Unzenberg,Rheinland-Pfalz,RP,,Rhein-Hunsrück-Kreis,49.9697,7.4395,1255.0
7580,Rückersdorf,Thüringen,TH,,Landkreis Greiz,50.8219,12.2203,1255.0
7751,Zöllnitz,Thüringen,TH,,Saale-Holzland-Kreis,50.8733,11.6414,1255.0
7751,Sulza,Thüringen,TH,,Saale-Holzland-Kreis,50.8667,11.6167,1255.0
4177,Leipzig,Sachsen,SN,,Kreisfreie Stadt Leipzig,51.3425,12.323,1254.0
4179,Leipzig,Sachsen,SN,,Kreisfreie Stadt Leipzig,51.329,12.3115,1254.0
4207,Leipzig,Sachsen,SN,,Kreisfreie Stadt Leipzig,51.312,12.3077,1254.0
6780,Schrenz,Sachsen-Anhalt,ST,,Anhalt-Bitterfeld,51.5876,12.0716,1254.0
99869,Wandersleben,Thüringen,TH,,Landkreis Gotha,50.8995,10.8496,1254.0
6188,Schwerz,Sachsen-Anhalt,ST,,Saalekreis,51.5653,12.1328,1254.0
4229,Leipzig,Sachsen,SN,,Kreisfreie Stadt Leipzig,51.3254,12.3341,1254.0
54675,Körperich,Rheinland-Pfalz,RP,,Eifelkreis Bitburg-Prüm,49.9245,6.2597,1254.0
4159,Leipzig,Sachsen,SN,,Kreisfreie Stadt Leipzig,51.3717,12.3321,1254.0
